query,song_id
Can you recommend me some more folk rock songs with a mellow vibe like this one?,6umkEvSI6QJMBfGWjFo2iU
I'm looking for upbeat tracks in the key of C# from lesser-known artists like Harpers Bizarre.,6umkEvSI6QJMBfGWjFo2iU
Give me some acoustic songs with high liveliness but low energy.,6umkEvSI6QJMBfGWjFo2iU
Do you have any solo folk rock tracks that are not too explicit?,6umkEvSI6QJMBfGWjFo2iU
Find me some feel-good folk rock tunes with a medium tempo.,6umkEvSI6QJMBfGWjFo2iU
Can you recommend more songs similar to 'Strawberry Fields Forever' by The Beatles?,1J7wMZrvCtWZlXBdMM25Ce
I'm looking for some chill and dreamy psychedelic rock tracks like this one.,1J7wMZrvCtWZlXBdMM25Ce
Give me some popular songs with a low tempo and high speechiness.,1J7wMZrvCtWZlXBdMM25Ce
I want to discover more music with very high liveness and a major key.,1J7wMZrvCtWZlXBdMM25Ce
Do you have any non-explicit solo tracks with a low energy level?,1J7wMZrvCtWZlXBdMM25Ce
Can you recommend some mellow rock-and-roll songs from the 1960s?,0udI4HbJX4siq9P9yUp6MV
I'm in the mood for more upbeat tracks in the key of C.,0udI4HbJX4siq9P9yUp6MV
Give me some popular rock-and-roll songs with a major mode.,0udI4HbJX4siq9P9yUp6MV
Do you have any energetic rock-and-roll tracks with high acousticness?,0udI4HbJX4siq9P9yUp6MV
I'm looking for more rock-and-roll songs with high valence and low tempo.,0udI4HbJX4siq9P9yUp6MV
Can you recommend more folk rock songs with a high tempo and lively feel like No Milk Today?,26rqwzpocGyyW0Zn0Tb704
"I'm looking for mellow, acoustic songs in the key of A major from the late 90s like this one",26rqwzpocGyyW0Zn0Tb704
"Give me upbeat, high-energy solo tracks with a very high valence similar to this Herman's Hermits song",26rqwzpocGyyW0Zn0Tb704
Are there any popular folk rock songs with a low energy level and high danceability?,26rqwzpocGyyW0Zn0Tb704
"I need more soft, low-energy tracks in a major key and high acousticness like this one",26rqwzpocGyyW0Zn0Tb704
Can you recommend more high-energy classic rock tracks similar to The Monkees?,5FOh9frnN5RMHgVOTYoTGI
Give me some upbeat songs in a major key with a very high tempo like The Girl I Knew Somewhere,5FOh9frnN5RMHgVOTYoTGI
"I'm in the mood for some non-explicit, very high valence music like The Monkees - any suggestions?",5FOh9frnN5RMHgVOTYoTGI
"Find me some medium-loud classic rock songs with a very low danceability, but very high energy",5FOh9frnN5RMHgVOTYoTGI
Do you have any recommendations for low-acousticness solo tracks in the key of C with high energy?,5FOh9frnN5RMHgVOTYoTGI
Can you recommend more acoustic folk rock songs from the late 60s with a high valence?,6Sfz7OhN8Hh9plicJoIvDw
Give me some mellow tracks in the key of C with very low energy and very high acousticness.,6Sfz7OhN8Hh9plicJoIvDw
I'm looking for low tempo folk rock songs that are not explicit and have a high liveness.,6Sfz7OhN8Hh9plicJoIvDw
Do you have any upbeat folk rock songs in major key with low danceability and very low energy?,6Sfz7OhN8Hh9plicJoIvDw
Recommend me some low energy solo tracks with a very low loudness and high valence.,6Sfz7OhN8Hh9plicJoIvDw
Can you recommend more folk rock songs from the late 60s with a high acousticness and minor key?,4KUGhh0lsJ8GxQJ1Um8UrB
"I'm in the mood for something with very high valence and medium energy, similar to this track by The Supremes.",4KUGhh0lsJ8GxQJ1Um8UrB
Give me more medium-tempo solo songs in the key of F that are not explicit.,4KUGhh0lsJ8GxQJ1Um8UrB
"I want to discover songs with high speechiness and very low instrumentalness, like 'Love Is Here And Now You're Gone'.",4KUGhh0lsJ8GxQJ1Um8UrB
Do you have any recommendations for medium-popular folk rock tracks with medium danceability and low liveness?,4KUGhh0lsJ8GxQJ1Um8UrB
Do you have any more laid-back tracks from the late 60s similar to Ruby Tuesday?,4hupcimlg3UBbW1kAQ6vrT
Can you recommend some high-energy rock songs with a major key like Ruby Tuesday?,4hupcimlg3UBbW1kAQ6vrT
"I'm in the mood for upbeat, popular rock tracks from the 60s—got anything like Ruby Tuesday?",4hupcimlg3UBbW1kAQ6vrT
"Give me some mellow, acoustic rock tunes in a major key with high liveness similar to Ruby Tuesday.",4hupcimlg3UBbW1kAQ6vrT
"I want more classic rock songs with a solo artist, very high popularity, and a low tempo like Ruby Tuesday.",4hupcimlg3UBbW1kAQ6vrT
I'm in the mood for some chill folk rock from the late 60s like Tommy Roe's 'Sing Along With Me',5joYslHVGqiQe70cLwsXSw
"Can you recommend some upbeat, acoustic songs in the key of D# with a positive vibe similar to Tommy Roe's track?",5joYslHVGqiQe70cLwsXSw
"Give me more catchy, danceable folk rock tunes with a high energy level like 'Sing Along With Me'",5joYslHVGqiQe70cLwsXSw
"I want to discover more feel-good, major key songs with a folk rock sound like Tommy Roe's",5joYslHVGqiQe70cLwsXSw
Do you have any hidden gems from the 60s that are both uplifting and easy to sing along to like Tommy Roe's track?,5joYslHVGqiQe70cLwsXSw
Can you recommend more folk rock songs from the late 80s with a very high acoustic sound?,28XkPUMCSPJq6C9ZB1lGcX
I'm looking for mellow tracks in the key of G with medium tempo similar to Morningtown Ride.,28XkPUMCSPJq6C9ZB1lGcX
Give me more songs with high liveness and a medium mood like this one.,28XkPUMCSPJq6C9ZB1lGcX
Do you have any solo folk rock tracks with low popularity like Morningtown Ride?,28XkPUMCSPJq6C9ZB1lGcX
I'm in the mood for very low energy folk rock songs in major key. Can you suggest some?,28XkPUMCSPJq6C9ZB1lGcX
Can you recommend more soft rock songs like 'Beginning of Loneliness'?,0bjpECfdKYtTb277HkYwmg
Give me some mellow tracks with high acousticness similar to this Dionne Warwick song.,0bjpECfdKYtTb277HkYwmg
I'm looking for more solo songs in C# major with a low tempo and high speechiness.,0bjpECfdKYtTb277HkYwmg
Do you have any soft rock tunes with very low energy and very high liveness?,0bjpECfdKYtTb277HkYwmg
Recommend me some songs with low loudness and medium valence from artists with medium popularity.,0bjpECfdKYtTb277HkYwmg
I'm in the mood for some upbeat folk-rock songs similar to 'The Beat Goes On.',2tuWxZctCHB4ETgPE8rb34
Can you recommend folk-rock tracks with high danceability and a major key like this song?,2tuWxZctCHB4ETgPE8rb34
Give me more songs by lesser-known folk-rock artists with a medium popularity level.,2tuWxZctCHB4ETgPE8rb34
I want to discover folk-rock tunes with a high tempo and energetic vibe like this one.,2tuWxZctCHB4ETgPE8rb34
"Find me folk-rock songs with a mix of live instruments and vocals, similar to 'The Beat Goes On.'",2tuWxZctCHB4ETgPE8rb34
Can you recommend more upbeat folk rock songs from the late 80s?,73XQBWHSVLL1939hb8cQTm
I'm looking for mellow tracks in a major key with high acousticness like this one.,73XQBWHSVLL1939hb8cQTm
Give me high-energy solo songs with a very high tempo.,73XQBWHSVLL1939hb8cQTm
Any popular folk rock songs with high liveness and medium loudness?,73XQBWHSVLL1939hb8cQTm
Do you have any folk rock tracks as catchy as 'Georgy Girl'?,73XQBWHSVLL1939hb8cQTm
Can you recommend more classic rock songs with a very high acoustic presence?,1CSLeVCXmetBh8IkTPMFdL
I'm looking for energetic tracks in major key with high valence and low danceability,1CSLeVCXmetBh8IkTPMFdL
Give me popular songs from the artist The Monkees that are not explicit,1CSLeVCXmetBh8IkTPMFdL
"Do you have any mellow tracks with high energy, high liveness, and very low tempo?",1CSLeVCXmetBh8IkTPMFdL
Recommend upbeat songs in major key with very high valence and loudness,1CSLeVCXmetBh8IkTPMFdL
Can you recommend some more upbeat folk rock songs with a high energy level like this one?,3lObcjiKICn0fKnczvDmUJ
I'm in the mood for some mellow acoustic tracks in a major key similar to this Neil Diamond song,3lObcjiKICn0fKnczvDmUJ
Give me some popular folk rock tunes from the late 2010s that are not explicit,3lObcjiKICn0fKnczvDmUJ
I want to discover more solo songs with very high valence and low danceability,3lObcjiKICn0fKnczvDmUJ
Find me some folk rock tracks in the key of C with very low instrumentalness and high loudness,3lObcjiKICn0fKnczvDmUJ
Can you recommend more soulful tracks similar to this one?,4vCAFphCJ6Gn1MtP73paCd
I'm in the mood for some energetic classic rock songs from the early 2000s. Any suggestions?,4vCAFphCJ6Gn1MtP73paCd
Give me more songs in a major key with high emotional intensity.,4vCAFphCJ6Gn1MtP73paCd
Do you have any tracks with a low tempo and high speechiness?,4vCAFphCJ6Gn1MtP73paCd
I'm looking for popular songs with a major key and low energy.,4vCAFphCJ6Gn1MtP73paCd
"Can you recommend some mellow, acoustic tracks from the late 60s?",4NH6nMvCMDtbeGSAk98vN3
Give me more songs with high acousticness and low energy like this one,4NH6nMvCMDtbeGSAk98vN3
"I'm looking for upbeat, danceable tracks in a major key similar to this song",4NH6nMvCMDtbeGSAk98vN3
Recommend me some live performances with low tempo and low speechiness,4NH6nMvCMDtbeGSAk98vN3
Find me more classic garage rock songs in D major with very low popularity,4NH6nMvCMDtbeGSAk98vN3
Can you recommend more upbeat songs similar to 'The People In Me' by The Music Machine?,54AA6STW67N4g9bimijomc
I'm in the mood for some classic garage rock from the mid 60s like 'The People In Me'. Any suggestions?,54AA6STW67N4g9bimijomc
Give me some high-energy tracks in a major key like 'The People In Me' by The Music Machine.,54AA6STW67N4g9bimijomc
I want to discover more songs with a very high mood and a fast tempo like 'The People In Me'.,54AA6STW67N4g9bimijomc
Do you have any recommendations for danceable tracks in G# major that are not too popular or explicit?,54AA6STW67N4g9bimijomc
Can you recommend more classic garage rock songs with a high acoustic feel?,5YgCmkSdGukXqK3fJlX4pQ
Give me some songs similar to 'I Had Too Much to Dream (Last Night)' but with a very high tempo and low valence.,5YgCmkSdGukXqK3fJlX4pQ
I'm looking for more solo tracks in a minor key with medium energy and very high liveness.,5YgCmkSdGukXqK3fJlX4pQ
Do you have any medium-popular songs in a minor key that are not explicit?,5YgCmkSdGukXqK3fJlX4pQ
Could you suggest some classic garage rock songs with medium energy and medium speechiness?,5YgCmkSdGukXqK3fJlX4pQ
I'm in the mood for some upbeat rock tunes from the late 60s like this one,3PFOfOdzObTrsIA7pTkJWN
Can you recommend me more songs with high energy and a major key like this track?,3PFOfOdzObTrsIA7pTkJWN
Give me some rock songs with a high valence that are not too popular,3PFOfOdzObTrsIA7pTkJWN
I want something with a very fast tempo and high liveness to keep me energized,3PFOfOdzObTrsIA7pTkJWN
Find me some non-explicit rock tracks with a medium loudness level,3PFOfOdzObTrsIA7pTkJWN
Can you recommend some high-energy rock songs from the late 60s?,1QLr0zOu6fv5hLEHOwdr21
I'm looking for more tracks with very high acousticness and medium loudness.,1QLr0zOu6fv5hLEHOwdr21
Give me some popular rock songs in the key of G with a major mode.,1QLr0zOu6fv5hLEHOwdr21
Find me some high-tempo tracks with very low instrumentalness.,1QLr0zOu6fv5hLEHOwdr21
Recommend some medium-valence rock songs with a solo artist.,1QLr0zOu6fv5hLEHOwdr21
"Can you recommend more classic garage rock songs with a mellow, nostalgic feel?",0gfR37IVa4oXLsSWeS7fuH
I'm looking for energetic tracks in the key of G that are great for dancing.,0gfR37IVa4oXLsSWeS7fuH
Give me some high-energy solo rock songs with a major key and low speechiness.,0gfR37IVa4oXLsSWeS7fuH
Do you have any upbeat tracks with a very high tempo and a medium level of acousticness?,0gfR37IVa4oXLsSWeS7fuH
"I want to discover more popular garage rock artists with songs that have a positive, lively tone.",0gfR37IVa4oXLsSWeS7fuH
Can you recommend more rock-and-roll songs like this but with higher danceability?,0ydH7amZ8mOIVE2GIfOYx1
"I'm looking for upbeat tracks in a minor key similar to this one, but with lower speechiness.",0ydH7amZ8mOIVE2GIfOYx1
Give me more songs that are very acoustic and have high valence like this one.,0ydH7amZ8mOIVE2GIfOYx1
Do you have any rock-and-roll tunes with very low instrumentalness and medium energy?,0ydH7amZ8mOIVE2GIfOYx1
"I'm in the mood for rock-and-roll tracks with a medium tempo and high valence, any recommendations?",0ydH7amZ8mOIVE2GIfOYx1
Can you recommend more folk rock songs with very high energy and very high danceability?,2sD2XkPogLt7keXttj7F9o
Give me some medium tempo tracks in major key with very high valence and very high liveness.,2sD2XkPogLt7keXttj7F9o
"I'm in the mood for some upbeat solo songs from 2004, similar to 'Standing In The Shadows Of Love'.",2sD2XkPogLt7keXttj7F9o
Do you have any non-explicit medium popularity folk rock tracks with a major key and very high loudness?,2sD2XkPogLt7keXttj7F9o
Looking for more songs like 'Standing In The Shadows Of Love' with medium instrumentalness and low speechiness.,2sD2XkPogLt7keXttj7F9o
Can you recommend more classic rock songs with a mellow vibe like this one?,6GrU8CtcbnSluWp2yI4Mt0
Give me some lesser-known classic rock tracks with a major key like 'Grizzly Bear',6GrU8CtcbnSluWp2yI4Mt0
"I'm in the mood for some easy-listening songs with high acousticness, any suggestions?",6GrU8CtcbnSluWp2yI4Mt0
Find me more classic rock tracks in G major that are on the quieter side,6GrU8CtcbnSluWp2yI4Mt0
Do you have any classic rock songs with a very high valence similar to this one?,6GrU8CtcbnSluWp2yI4Mt0
"I'm in the mood for some upbeat classic garage rock from the early 2010s, can you recommend something similar to 'How Do You Catch A Girl?'",6XOWg0a1QmbmABWriCQt5k
Give me more songs with a major key and high tempo like 'How Do You Catch A Girl?',6XOWg0a1QmbmABWriCQt5k
"Find me some non-explicit solo tracks in D major with very high valence, similar to 'How Do You Catch A Girl?'",6XOWg0a1QmbmABWriCQt5k
"I want to discover more medium acousticness songs with low energy and high speechiness, do you have any recommendations based on 'How Do You Catch A Girl?'?",6XOWg0a1QmbmABWriCQt5k
"Can you suggest some very low popularity classic garage rock songs with low loudness and very high valence, similar to 'How Do You Catch A Girl'?",6XOWg0a1QmbmABWriCQt5k
Can you recommend more folk rock songs with a very high acousticness?,0AWN35e76cvPxAUms8SojX
Find me some medium-popular tracks that are solo performances in the key of G.,0AWN35e76cvPxAUms8SojX
Give me some low-tempo songs with high danceability and medium valence.,0AWN35e76cvPxAUms8SojX
I'm in the mood for mellow tracks with very low energy and very low loudness.,0AWN35e76cvPxAUms8SojX
Do you have any medium-popular folk rock songs with medium speechiness and a major mode?,0AWN35e76cvPxAUms8SojX
Can you recommend some relaxing rock songs from the early 90s?,0EDDzuxDc8oBkXV4X372Az
I'm in the mood for more low-energy rock-and-roll tracks in the key of E,0EDDzuxDc8oBkXV4X372Az
Give me some mellow solo songs with medium tempo,0EDDzuxDc8oBkXV4X372Az
Any underrated rock songs with low popularity like 'Coming Home Soldier'?,0EDDzuxDc8oBkXV4X372Az
Do you have any rock-and-roll songs with a major key and very high acousticness?,0EDDzuxDc8oBkXV4X372Az
Can you recommend some upbeat classic rock songs similar to The Monkees' (I'm Not Your) Steppin' Stone?,5MnhrGKkxcKElu6NGtAvfm
I'm in the mood for some high-energy tracks in a major key like this one. What do you suggest?,5MnhrGKkxcKElu6NGtAvfm
Give me some popular classic rock songs with medium energy and a high tempo.,5MnhrGKkxcKElu6NGtAvfm
Do you have any classic rock songs in a major key that are not too loud or energetic?,5MnhrGKkxcKElu6NGtAvfm
I'm looking for classic rock tracks with a low valence and medium instrumentalness. Any recommendations?,5MnhrGKkxcKElu6NGtAvfm
Can you recommend some soothing folk rock songs similar to 'Blue Autumn' by Bobby Goldsboro?,1Vp8fFUPiBLc6LuSemiahz
I'm looking for music with a mellow mood and acoustic sound like 'Blue Autumn'.,1Vp8fFUPiBLc6LuSemiahz
Give me more folk rock tracks with high acousticness and low energy.,1Vp8fFUPiBLc6LuSemiahz
Are there any songs in the key of C with very low tempo and instrumentalness like 'Blue Autumn'?,1Vp8fFUPiBLc6LuSemiahz
"I want to discover more music with a laid-back feel and low valence, similar to Bobby Goldsboro's style.",1Vp8fFUPiBLc6LuSemiahz
Can you recommend more classic garage rock songs from the mid-90s with a high danceability?,6E8XOuqYdDNtxIlxowWeg6
Give me some mellow tracks in the key of G with very high acousticness,6E8XOuqYdDNtxIlxowWeg6
"I'm in the mood for songs with very high valence and high speechiness, any recommendations?",6E8XOuqYdDNtxIlxowWeg6
Find me some energetic tracks with very low loudness and high liveness,6E8XOuqYdDNtxIlxowWeg6
Do you have any classic garage rock songs with low energy and a major mode?,6E8XOuqYdDNtxIlxowWeg6
Can you recommend more classic garage rock songs similar to 'Talk Talk' by The Music Machine?,3J9VPVRnoqyF0keO1nReTz
I'm in the mood for some high-energy tracks with a major key and high danceability - any suggestions?,3J9VPVRnoqyF0keO1nReTz
Give me more songs with a very high energy level and a low tempo like 'Talk Talk'.,3J9VPVRnoqyF0keO1nReTz
Do you have any classic garage rock songs in a major key with a high valence and medium instrumentalness?,3J9VPVRnoqyF0keO1nReTz
I'm looking for more non-explicit solo songs with low acousticness and high loudness. Can you help?,3J9VPVRnoqyF0keO1nReTz
Can you recommend more mellow songs similar to 'Mellow Yellow' by Donovan?,4cix9zymmhisLuM56RDcB7
"I'm in the mood for upbeat art rock tracks, any suggestions?",4cix9zymmhisLuM56RDcB7
Give me more songs with very high acousticness and high danceability.,4cix9zymmhisLuM56RDcB7
How about some energetic solo tracks in the key of D with high speechiness?,4cix9zymmhisLuM56RDcB7
I'm looking for laid-back songs with a major mode and high valence.,4cix9zymmhisLuM56RDcB7
I'm in the mood for some high-energy rock songs like Happenings Ten Years Time Ago.,2Nq3vsbcreRCaMEmZa8lwK
Can you recommend me some lively tracks in the key of A?,2Nq3vsbcreRCaMEmZa8lwK
"Give me some non-explicit, upbeat rock songs with a high tempo.",2Nq3vsbcreRCaMEmZa8lwK
I'm looking for energetic rock songs from artists with low popularity.,2Nq3vsbcreRCaMEmZa8lwK
Suggest me some solo rock tracks with a high level of liveliness and loudness.,2Nq3vsbcreRCaMEmZa8lwK
Can you recommend more folk rock songs from the late 60s with a high energy level?,4a01ClusxuZiloOK5UgLUn
Give me some upbeat tracks in a minor key similar to this one by The Supremes,4a01ClusxuZiloOK5UgLUn
"I'm in the mood for something high tempo and very acoustic, any suggestions?",4a01ClusxuZiloOK5UgLUn
"I like songs with a very high valence and medium danceability, what do you recommend?",4a01ClusxuZiloOK5UgLUn
Show me popular songs from artists with medium popularity that are not explicit,4a01ClusxuZiloOK5UgLUn
Can you recommend me some mellow folk rock songs from the mid-90s?,4HsdfavXnnmN5JkWsAo7tZ
Give me more tracks with high valence and low energy like this one.,4HsdfavXnnmN5JkWsAo7tZ
I'm in the mood for some acoustic songs in the key of A. What do you suggest?,4HsdfavXnnmN5JkWsAo7tZ
Could you recommend me songs with very low danceability and instrumentalness?,4HsdfavXnnmN5JkWsAo7tZ
What are some popular folk rock artists with very low explicit content?,4HsdfavXnnmN5JkWsAo7tZ
Can you recommend some gentle rock-and-roll tracks?,1NzDXJTbP1zHDLZrulnfMk
I'm in the mood for more upbeat songs in a minor key like this one.,1NzDXJTbP1zHDLZrulnfMk
Give me some low-energy rock tunes with very high acousticness.,1NzDXJTbP1zHDLZrulnfMk
I want to discover more lesser-known rock-and-roll tracks from artists with medium popularity.,1NzDXJTbP1zHDLZrulnfMk
Find me some feel-good rock songs with a very high valence.,1NzDXJTbP1zHDLZrulnfMk
Can you recommend more folk rock songs like this one from the late 60s?,2GB8OypbvrvCee61FKx5dp
Give me something with very high energy and tempo similar to this track.,2GB8OypbvrvCee61FKx5dp
I'm in the mood for songs in a minor key with very high valence like this one.,2GB8OypbvrvCee61FKx5dp
Find me more high-popularity tracks that are acoustic and have high liveness.,2GB8OypbvrvCee61FKx5dp
I want to discover more songs with low danceability and very high valence like this.,2GB8OypbvrvCee61FKx5dp
Can you recommend more classic garage rock songs with a high acousticness and high instrumentalness?,0KSavfa2qvA4PCJleRCAvH
Find me some upbeat tracks in the key of G with a major mode and high valence.,0KSavfa2qvA4PCJleRCAvH
I'm in the mood for some low-energy rock songs with high liveness and high loudness.,0KSavfa2qvA4PCJleRCAvH
"Give me some mellow, acoustic tracks with very low speechiness and a high tempo.",0KSavfa2qvA4PCJleRCAvH
Do you have any lesser-known garage rock songs with a major key and very low explicitness?,0KSavfa2qvA4PCJleRCAvH
Can you recommend some upbeat folk rock songs from around 2018 with a positive vibe like That´s The Tune?,7G0PEVKFCSmjyYVIGLMPHB
I'm in the mood for some high-energy solo tracks in the key of A; what do you suggest?,7G0PEVKFCSmjyYVIGLMPHB
"Give me more lively folk rock tunes with a very high acoustic feel, similar to That´s The Tune.",7G0PEVKFCSmjyYVIGLMPHB
Do you have any popular folk rock songs in A major from artists with low popularity like The Vogues?,7G0PEVKFCSmjyYVIGLMPHB
"I'm looking for more high-tempo, high-energy folk rock songs similar to That´s The Tune.",7G0PEVKFCSmjyYVIGLMPHB
Can you recommend more upbeat rock-and-roll songs like 'Holy Cow'?,58smfvnOg9Wn7koHxsvJ8V
I'm in the mood for some mellow rock-and-roll with a lot of acoustic elements like this one.,58smfvnOg9Wn7koHxsvJ8V
Give me more songs with a major key and high danceability similar to 'Holy Cow'.,58smfvnOg9Wn7koHxsvJ8V
Do you have any rock-and-roll tracks that are more energetic and have a higher tempo than this one?,58smfvnOg9Wn7koHxsvJ8V
I'm looking for rock-and-roll songs from artists with low popularity like Lee Dorsey.,58smfvnOg9Wn7koHxsvJ8V
Can you recommend more classic rock songs with a very high acousticness?,3dgyDSKfzaNBtlZuUxc8IW
Give me some medium-popular tracks in a major key like 'Last Train to Clarksville',3dgyDSKfzaNBtlZuUxc8IW
I'm looking for high-loudness rock songs with very low danceability,3dgyDSKfzaNBtlZuUxc8IW
Do you have any solo classic rock tracks with high valence?,3dgyDSKfzaNBtlZuUxc8IW
Find me more songs with very high liveness and medium energy,3dgyDSKfzaNBtlZuUxc8IW
Can you recommend more mellow folk rock songs similar to this one?,120BvxQsMS1M41PdBClcxa
"Give me some low-energy, acoustic folk rock tracks in the key of D",120BvxQsMS1M41PdBClcxa
"I'm looking for some low-tempo, non-explicit folk rock songs from lesser-known artists",120BvxQsMS1M41PdBClcxa
"Do you have any low-valence, instrumental folk rock tracks with a medium level of liveness?",120BvxQsMS1M41PdBClcxa
Could you suggest some folk rock songs in a major key with very low danceability and energy?,120BvxQsMS1M41PdBClcxa
Can you recommend more folk rock songs like 'Dandy' by Herman's Hermits?,5GmPGIGLkLdnWpnFGByia0
Give me some mellow tunes with high valence similar to this track.,5GmPGIGLkLdnWpnFGByia0
I'm in the mood for some low-energy solo songs in major key D.,5GmPGIGLkLdnWpnFGByia0
Find me some acoustic tracks with medium liveness and low tempo.,5GmPGIGLkLdnWpnFGByia0
Do you have any lesser-known folk rock songs from the late 90s like this one?,5GmPGIGLkLdnWpnFGByia0
Can you recommend more folk rock songs from the early 2000s with a similar mellow vibe as 'Who Am I?',2CHBo5ozruzhxgaRHdyupI
I'm in the mood for some upbeat tracks in the key of C. Any suggestions from low-popularity artists?,2CHBo5ozruzhxgaRHdyupI
Give me some acoustic folk rock songs with a high level of speechiness and medium energy.,2CHBo5ozruzhxgaRHdyupI
Could you suggest some major key songs with a very low danceability but very high tempo?,2CHBo5ozruzhxgaRHdyupI
I'm looking for solo folk rock songs with a medium valence and high loudness. Any recommendations?,2CHBo5ozruzhxgaRHdyupI
Can you recommend more classic rock tracks from the late 60s with a mellow vibe like this one?,0mKthKFxmw22frB6DX7yVx
I'm looking for songs in a major key with very high acousticness and very low energy like 'Look Through My Window',0mKthKFxmw22frB6DX7yVx
Give me more low tempo songs with a very high liveness and very low valence similar to this track,0mKthKFxmw22frB6DX7yVx
Do you have any recommendations for classic rock songs in the key of A# that are not explicit and have medium artist popularity?,0mKthKFxmw22frB6DX7yVx
"I'm in the mood for some high acousticness tracks with a medium loudness and very low instrumentalness, any suggestions?",0mKthKFxmw22frB6DX7yVx
Can you recommend more folk rock tracks with a very high acousticness?,7x29Vj48r9cPuQCEC2VUia
I'm looking for mellow songs in D major with low energy and valence.,7x29Vj48r9cPuQCEC2VUia
Give me more live performances with low speechiness and a medium tempo.,7x29Vj48r9cPuQCEC2VUia
Any lesser-known tracks by The Righteous Brothers similar to 'On This Side Of Goodbye'?,7x29Vj48r9cPuQCEC2VUia
Can you suggest more solo folk rock songs with a low popularity rating?,7x29Vj48r9cPuQCEC2VUia
Can you recommend more classic garage rock songs from the mid-1960s with a high energy level?,5JcaA4A9ZoXthwEnxOxWvP
I'm looking for songs similar to 'Psychotic Reaction' that are not explicit and have a major key.,5JcaA4A9ZoXthwEnxOxWvP
Give me more high-energy tracks with very high instrumentalness and speechiness.,5JcaA4A9ZoXthwEnxOxWvP
Do you have any solo songs with very high tempo and high loudness from the 1960s?,5JcaA4A9ZoXthwEnxOxWvP
Recommend me some high-energy tracks with very low acousticness and danceability.,5JcaA4A9ZoXthwEnxOxWvP
Can you recommend more folk rock songs with a very high acousticness?,4Gekh3QxXd20nFpNnfhWNK
I'm looking for low energy tracks in the key of A with a major mode like 'Living for You',4Gekh3QxXd20nFpNnfhWNK
Do you have any songs similar to Sonny & Cher's style that are not very popular?,4Gekh3QxXd20nFpNnfhWNK
Give me more medium tempo tracks with medium valence and medium loudness,4Gekh3QxXd20nFpNnfhWNK
Any non-explicit solo tracks with low danceability and very low liveness?,4Gekh3QxXd20nFpNnfhWNK
Can you recommend more live songs by The Rolling Stones from the mid-60s?,3ehBypZkRIdtlhI1sp8aw9
I'm in the mood for some high-energy rock tracks in a major key like G.,3ehBypZkRIdtlhI1sp8aw9
Give me some music with high instrumental elements and live performance feel.,3ehBypZkRIdtlhI1sp8aw9
"How about some low-tempo, low-valence rock songs with a medium loudness?",3ehBypZkRIdtlhI1sp8aw9
Do you have any album rock songs with very low danceability and a very high energy level?,3ehBypZkRIdtlhI1sp8aw9
Can you recommend some mellow rock-and-roll tracks from the late 90s?,1L34KjA1nP5BA7PLCaRqUg
I'm in the mood for some upbeat rock-and-roll songs in a major key like D.,1L34KjA1nP5BA7PLCaRqUg
Give me more songs with a high valence and low energy.,1L34KjA1nP5BA7PLCaRqUg
Do you have any rock-and-roll tracks with very high acousticness and low tempo?,1L34KjA1nP5BA7PLCaRqUg
Can you suggest some lesser-known rock-and-roll songs with a low danceability but a high valence?,1L34KjA1nP5BA7PLCaRqUg
Can you recommend some more mellow folk rock songs like 'Please Mr. Sun' by The Vogues?,2gF2md3pnB80ldQIFClNjq
"I'm looking for easy-going songs in a similar key and mode as this track, with a high acoustic feel.",2gF2md3pnB80ldQIFClNjq
"Give me more songs with high liveness and low energy, perfect for a relaxing day.",2gF2md3pnB80ldQIFClNjq
Any lesser-known folk rock tracks from 2018 with a similar vibe and popularity level?,2gF2md3pnB80ldQIFClNjq
Do you have recommendations for low tempo songs that are not too danceable and have a melancholic tone like this one?,2gF2md3pnB80ldQIFClNjq
I'm in the mood for some upbeat folk rock from the 60s like The Supremes,1OppEieGNdItZbE14gLBEv
"Can you recommend more high-energy, non-explicit songs in A# major?",1OppEieGNdItZbE14gLBEv
"Give me some mellow, high-valence tracks with low danceability",1OppEieGNdItZbE14gLBEv
I want to explore popular solo artists with high acousticness and speechiness,1OppEieGNdItZbE14gLBEv
Recommend me some very high tempo songs with very low instrumentalness,1OppEieGNdItZbE14gLBEv
Can you recommend more mellow songs like 'Mr. Spaceman'?,6TZYGQ2djryNbg98vV5Prg
"I'm looking for upbeat tracks similar to The Byrds, but from the late 60s.",6TZYGQ2djryNbg98vV5Prg
Give me more songs in major key with high acousticness.,6TZYGQ2djryNbg98vV5Prg
Any popular album rock songs with low energy and high valence?,6TZYGQ2djryNbg98vV5Prg
Do you have any live performances with medium tempo and high liveness?,6TZYGQ2djryNbg98vV5Prg
I'm in the mood for some mellow soft rock like 'Free Again'. Can you recommend similar songs?,0WxPGuKaTQe20nm8UAAohJ
I want to discover more songs with very high acousticness and very low energy. Any suggestions?,0WxPGuKaTQe20nm8UAAohJ
Give me some solo soft rock tracks in minor key with very low tempo and instrumentalness.,0WxPGuKaTQe20nm8UAAohJ
What are some lesser-known soft rock songs with a very low valence and lyrics that are not explicit?,0WxPGuKaTQe20nm8UAAohJ
Can you recommend some live acoustic soft rock performances with very low energy and very low loudness?,0WxPGuKaTQe20nm8UAAohJ
Can you recommend more folk rock songs with a high energy level and a very high valence?,6lazLV13sV8VNGJTjL4Zeu
Give me some upbeat tracks in the key of D with high loudness and a fast tempo.,6lazLV13sV8VNGJTjL4Zeu
